drawdown_start,drawdown_end,duration,drawdown,index
2008-01-25,2008-01-29,4,-0.013732797218126619,^FCHI
2006-03-02,2006-03-06,4,-0.013667145743636373,^FCHI
2014-07-10,2014-07-11,1,-0.013619283957961081,^FCHI
2007-01-16,2007-01-19,3,-0.013599122698091094,^FCHI
2012-05-17,2012-05-21,4,-0.013502674977958777,^FCHI
2016-01-28,2016-01-29,1,-0.0134654212077475,^FCHI
2014-04-07,2014-04-09,2,-0.013462274240040718,^FCHI
2011-10-13,2011-10-14,1,-0.013436107722971545,^FCHI
2014-09-25,2014-09-26,1,-0.01341829516594498,^FCHI
2005-05-09,2005-05-12,3,-0.013414772044765745,^FCHI
2010-03-11,2010-03-16,5,-0.013398016613331815,^FCHI
2003-11-04,2003-11-06,2,-0.013378864105003543,^FCHI
2013-08-30,2013-09-02,3,-0.013363753938415155,^FCHI
2001-05-25,2001-05-28,3,-0.013352037861361098,^FCHI
2014-05-14,2014-05-16,2,-0.013350213112637812,^FCHI
2006-03-27,2006-03-29,2,-0.013311482039979089,^FCHI
2003-03-18,2003-03-19,1,-0.01318123049800797,^FCHI
2002-04-02,2002-04-03,1,-0.013115541874385076,^FCHI
2008-07-28,2008-07-30,2,-0.013109167372929678,^FCHI
2018-10-26,2018-10-29,3,-0.01307124010657834,^FCHI
2001-12-18,2001-12-21,3,-0.013046518103876244,^FCHI
2006-11-16,2006-11-20,4,-0.013044582982099139,^FCHI
2002-11-01,2002-11-04,3,-0.013034217342792826,^FCHI
2010-08-06,2010-08-09,3,-0.012954586710506269,^FCHI
2006-09-22,2006-09-25,3,-0.012907481866851573,^FCHI
2005-02-21,2005-02-24,3,-0.012884656421705089,^FCHI
2016-04-21,2016-04-27,6,-0.012817351962083336,^FCHI
2018-07-19,2018-07-24,5,-0.012772576992992439,^FCHI
2012-11-05,2012-11-06,1,-0.01274756008046977,^FCHI
2012-07-11,2012-07-13,2,-0.012742095326233273,^FCHI
2006-07-05,2006-07-06,1,-0.012716168615737038,^FCHI
2016-07-15,2016-07-20,5,-0.012667813152575685,^FCHI
2011-05-09,2011-05-10,1,-0.01266451387639512,^FCHI
2006-05-24,2006-05-25,1,-0.012630290097025196,^FCHI
2017-12-19,2017-12-21,2,-0.012597285970864099,^FCHI
2013-12-17,2013-12-18,1,-0.012593886799331946,^FCHI
2003-01-15,2003-01-16,1,-0.012559613575753761,^FCHI
2019-03-06,2019-03-11,5,-0.01253586420252887,^FCHI
2008-11-26,2008-11-27,1,-0.012527393950540778,^FCHI
2001-06-20,2001-06-22,2,-0.012463023521025834,^FCHI
2004-06-01,2004-06-02,1,-0.012459728587740032,^FCHI
2001-01-15,2001-01-17,2,-0.0124576014823096,^FCHI
2004-01-06,2004-01-08,2,-0.012453356521063715,^FCHI
2004-04-06,2004-04-08,2,-0.012450219358400872,^FCHI
2003-06-09,2003-06-10,1,-0.012431136350306076,^FCHI
2009-07-28,2009-07-29,1,-0.012425851053233324,^FCHI
2019-05-13,2019-05-14,1,-0.012326699569659436,^FCHI
2019-07-05,2019-07-12,7,-0.012295892986162025,^FCHI
2015-05-22,2015-05-27,5,-0.012281062704228256,^FCHI
2014-07-17,2014-07-18,1,-0.012265632088280964,^FCHI
2006-04-27,2006-05-02,5,-0.012260345497712447,^FCHI
2005-12-30,2006-01-02,3,-0.012236984314975856,^FCHI
2017-02-16,2017-02-21,5,-0.012219638364958511,^FCHI
2015-12-24,2015-12-29,5,-0.012133262647152785,^FCHI
2017-05-24,2017-06-01,8,-0.012081289587482074,^FCHI
2014-09-05,2014-09-12,7,-0.012045058885551806,^FCHI
2011-01-19,2011-01-21,2,-0.012030005763538729,^FCHI
2004-08-04,2004-08-05,1,-0.011980321924160337,^FCHI
2016-11-10,2016-11-14,4,-0.011964369194254879,^FCHI
2019-10-08,2019-10-09,1,-0.01191025666035326,^FCHI
2012-09-13,2012-09-14,1,-0.011907161188132561,^FCHI
2007-05-24,2007-05-25,1,-0.011885987329072987,^FCHI
2004-03-09,2004-03-10,1,-0.011867673839369564,^FCHI
2017-07-14,2017-07-19,5,-0.011867469570501166,^FCHI
2016-10-05,2016-10-10,5,-0.011844159776097183,^FCHI
2016-03-07,2016-03-09,2,-0.011840761677810374,^FCHI
2004-05-12,2004-05-13,1,-0.011802977039614339,^FCHI
2013-11-12,2013-11-14,2,-0.011773636970479789,^FCHI
2015-07-21,2015-07-23,2,-0.011733984302352543,^FCHI
2009-10-13,2009-10-14,1,-0.011682610178110609,^FCHI
2002-01-18,2002-01-22,4,-0.011652523886691664,^FCHI
2004-12-03,2004-12-07,4,-0.011645286646533642,^FCHI
2014-03-07,2014-03-10,3,-0.011593048330945465,^FCHI
2004-11-26,2004-12-01,5,-0.011591160820844918,^FCHI
2004-09-30,2004-10-01,1,-0.011552957667007624,^FCHI
2019-10-16,2019-10-21,5,-0.011550107218915579,^FCHI
2011-07-04,2011-07-07,3,-0.011493565885265357,^FCHI
2018-03-19,2018-03-20,1,-0.011470800951649419,^FCHI
2019-07-17,2019-07-19,2,-0.011456102089395175,^FCHI
2006-11-02,2006-11-03,1,-0.01144806774201765,^FCHI
2009-03-17,2009-03-19,2,-0.01131790924198875,^FCHI
2017-06-12,2017-06-13,1,-0.011281195237594766,^FCHI
2010-09-07,2010-09-08,1,-0.011229982138748517,^FCHI
2009-11-30,2009-12-01,1,-0.011222382219219533,^FCHI
2010-01-11,2010-01-13,2,-0.011152322300472021,^FCHI
2001-05-23,2001-05-24,1,-0.011140627671969473,^FCHI
2015-02-06,2015-02-10,4,-0.011131825836565362,^FCHI
2006-10-17,2006-10-18,1,-0.011122023209929834,^FCHI
2018-01-23,2018-01-26,3,-0.01098056387795147,^FCHI
2006-12-21,2006-12-27,6,-0.010975625857366928,^FCHI
2016-12-01,2016-12-05,4,-0.01085820120899829,^FCHI
2004-06-21,2004-06-23,2,-0.010849410650144152,^FCHI
2008-03-19,2008-03-25,6,-0.010726550293840065,^FCHI
2016-08-19,2016-08-23,4,-0.010707852021661591,^FCHI
2001-02-09,2001-02-12,3,-0.010696121938850216,^FCHI
2004-11-15,2004-11-17,2,-0.010688408494115884,^FCHI
2004-12-08,2004-12-10,2,-0.01059326254041697,^FCHI
2019-01-10,2019-01-15,5,-0.010577127069398146,^FCHI
2014-10-20,2014-10-21,1,-0.01050799789260159,^FCHI
2007-03-26,2007-03-27,1,-0.010481896124624811,^FCHI
2013-09-30,2013-10-01,1,-0.01045751325896958,^FCHI
2014-06-20,2014-06-24,4,-0.010452909598712522,^FCHI
2011-12-28,2011-12-29,1,-0.010429565000607354,^FCHI
2016-05-11,2016-05-13,2,-0.010410789386168719,^FCHI
2013-02-14,2013-02-18,4,-0.010398929336672814,^FCHI
2014-07-15,2014-07-16,1,-0.010389491084263562,^FCHI
2007-09-24,2007-09-26,2,-0.010375082988655216,^FCHI
2017-02-23,2017-02-28,5,-0.010365303759612561,^FCHI
2010-12-30,2011-01-03,4,-0.010358966146153803,^FCHI
2002-04-22,2002-04-23,1,-0.010299456808442783,^FCHI
2006-12-18,2006-12-20,2,-0.010281566594664799,^FCHI
2015-06-17,2015-06-18,1,-0.010278365825144554,^FCHI
2008-08-25,2008-08-26,1,-0.010234482876129576,^FCHI
2001-07-20,2001-07-23,3,-0.010180904259182522,^FCHI
2010-02-11,2010-02-15,4,-0.010103003819036428,^FCHI
2005-01-18,2005-01-21,3,-0.010064464132682782,^FCHI
2004-05-20,2004-05-24,4,-0.010055498833153653,^FCHI
2018-01-29,2018-01-31,2,-0.010027930135045174,^FCHI
2013-03-27,2013-03-28,1,-0.00996863948843367,^FCHI
2007-01-25,2007-01-29,4,-0.009944425496546637,^FCHI
2015-03-31,2015-04-01,1,-0.009909306477561369,^FCHI
2002-02-22,2002-02-25,3,-0.009898242155375384,^FCHI
2012-10-02,2012-10-05,3,-0.009893893935123034,^FCHI
2013-01-22,2013-01-24,2,-0.00985298283769743,^FCHI
2009-05-07,2009-05-08,1,-0.009838472481244875,^FCHI
2002-11-13,2002-11-14,1,-0.009829226016931468,^FCHI
2003-06-05,2003-06-06,1,-0.009815208161286162,^FCHI
2019-11-18,2019-11-22,4,-0.009791250315994206,^FCHI
2018-06-28,2018-06-29,1,-0.00977323268031288,^FCHI
2006-08-10,2006-08-11,1,-0.009747493146447185,^FCHI
2006-06-26,2006-06-28,2,-0.009661510525500098,^FCHI
2006-07-21,2006-07-24,3,-0.009648179692938767,^FCHI
2002-01-02,2002-01-03,1,-0.009636658767148564,^FCHI
2012-09-24,2012-09-25,1,-0.009579037143970312,^FCHI
2009-05-28,2009-05-29,1,-0.009547494168025934,^FCHI
2004-10-20,2004-10-21,1,-0.00951532256050351,^FCHI
2019-09-16,2019-09-17,1,-0.009501570027351169,^FCHI
2006-04-04,2006-04-05,1,-0.009498945692345889,^FCHI
2014-08-22,2014-08-25,3,-0.009436223884678912,^FCHI
2016-09-16,2016-09-19,3,-0.009410383892089787,^FCHI
2002-09-05,2002-09-06,1,-0.009336227610034139,^FCHI
2013-10-08,2013-10-10,2,-0.009321397314194879,^FCHI
2012-06-08,2012-06-12,4,-0.009306286971822253,^FCHI
2011-09-28,2011-09-29,1,-0.009266784351502763,^FCHI
2003-08-20,2003-08-21,1,-0.009255096260696698,^FCHI
2017-05-08,2017-05-09,1,-0.009186357896142352,^FCHI
2006-04-07,2006-04-10,3,-0.009159472286074073,^FCHI
2018-08-01,2018-08-03,2,-0.009151771006003022,^FCHI
2006-02-10,2006-02-13,3,-0.009147232389735714,^FCHI
2004-01-09,2004-01-13,4,-0.009127750466266382,^FCHI
2016-04-07,2016-04-08,1,-0.009121714554355157,^FCHI
2003-04-16,2003-04-17,1,-0.009104888234884883,^FCHI
2006-05-03,2006-05-04,1,-0.00909714023131487,^FCHI
2004-09-14,2004-09-17,3,-0.009093769585657606,^FCHI
2011-04-14,2011-04-15,1,-0.009026843423518961,^FCHI
2014-04-15,2014-04-16,1,-0.009023429656139483,^FCHI
2014-11-07,2014-11-10,3,-0.009019338891805576,^FCHI
2006-08-23,2006-08-24,1,-0.008971575871918455,^FCHI
2005-06-03,2005-06-07,4,-0.00894901298444445,^FCHI
2007-04-23,2007-04-25,2,-0.008934808115510355,^FCHI
2011-12-16,2011-12-19,3,-0.008892080613141801,^FCHI
2018-07-02,2018-07-03,1,-0.008863397541030632,^FCHI
2005-01-05,2005-01-06,1,-0.008863084289322724,^FCHI
2011-02-02,2011-02-04,2,-0.00886014096472928,^FCHI
2011-06-08,2011-06-09,1,-0.008843178333125323,^FCHI
2016-11-28,2016-11-29,1,-0.008841781221504731,^FCHI
2011-03-31,2011-04-01,1,-0.008838911849013455,^FCHI
2004-02-13,2004-02-16,3,-0.00882898549522378,^FCHI
2012-07-31,2012-08-01,1,-0.008825349399327536,^FCHI
2012-08-10,2012-08-14,4,-0.008819382759037257,^FCHI
2014-01-08,2014-01-10,2,-0.008810230419119078,^FCHI
2014-04-30,2014-05-05,5,-0.008804728963267838,^FCHI
2003-09-04,2003-09-08,4,-0.008804678763761628,^FCHI
2012-10-31,2012-11-01,1,-0.008797767951537382,^FCHI
2009-08-26,2009-08-28,2,-0.008745121051043754,^FCHI
2005-09-13,2005-09-14,1,-0.0086247766590385,^FCHI
2007-02-12,2007-02-13,1,-0.008593272144796913,^FCHI
2019-05-02,2019-05-03,1,-0.008584852143303902,^FCHI
2016-05-19,2016-05-20,1,-0.008583636180794975,^FCHI
2013-04-25,2013-04-29,4,-0.00856402805620777,^FCHI
2017-06-14,2017-06-16,2,-0.008555763886470226,^FCHI
2006-08-03,2006-08-04,1,-0.008541845125941831,^FCHI
2018-09-28,2018-10-01,3,-0.008541003965275662,^FCHI
2014-08-12,2014-08-13,1,-0.008538844669187518,^FCHI
2014-09-29,2014-09-30,1,-0.008416610394218609,^FCHI
2008-06-24,2008-06-25,1,-0.008406877779063245,^FCHI
2013-11-05,2013-11-06,1,-0.008287604869335219,^FCHI
2018-03-13,2018-03-15,2,-0.00826851682658681,^FCHI
2006-03-07,2006-03-09,2,-0.008254951122090022,^FCHI
2010-03-18,2010-03-22,4,-0.008239834577176499,^FCHI
2006-02-08,2006-02-09,1,-0.00823680584898501,^FCHI
2011-12-21,2011-12-22,1,-0.008223121204272524,^FCHI
2004-09-08,2004-09-10,2,-0.008190200717043373,^FCHI
2006-01-12,2006-01-16,4,-0.00817146956050456,^FCHI
2013-10-23,2013-10-24,1,-0.008160711780836487,^FCHI
2004-01-20,2004-01-21,1,-0.008136197785799463,^FCHI
2004-04-21,2004-04-22,1,-0.008089451421091992,^FCHI
2015-08-06,2015-08-10,4,-0.008085341330242957,^FCHI
2014-04-25,2014-04-28,3,-0.00808126626137266,^FCHI
2013-09-20,2013-09-24,4,-0.00807866470533027,^FCHI
2017-03-06,2017-03-08,2,-0.008070866818323988,^FCHI
2013-09-03,2013-09-04,1,-0.008037085621752977,^FCHI
2004-10-14,2004-10-15,1,-0.008013783974896806,^FCHI
2005-11-15,2005-11-17,2,-0.007994522144484565,^FCHI
2012-11-26,2012-11-27,1,-0.007957893562345492,^FCHI
2007-02-20,2007-02-22,2,-0.007935632971334603,^FCHI
2019-05-31,2019-06-03,3,-0.007926883124652024,^FCHI
2001-01-26,2001-01-30,4,-0.007894578544077088,^FCHI
2011-12-01,2011-12-02,1,-0.007881968210510305,^FCHI
2016-11-16,2016-11-17,1,-0.00786237427908619,^FCHI
2016-03-21,2016-03-22,1,-0.007839098981113424,^FCHI
2006-08-18,2006-08-22,4,-0.007825616784654493,^FCHI
2014-05-06,2014-05-07,1,-0.007818331363735456,^FCHI
2012-01-24,2012-01-26,2,-0.00780700409873226,^FCHI
2003-09-12,2003-09-15,3,-0.007731972019528546,^FCHI
2012-10-29,2012-10-30,1,-0.007685843819579909,^FCHI
2019-01-28,2019-01-29,1,-0.007617701970432525,^FCHI
2019-06-21,2019-06-28,7,-0.007589988358967746,^FCHI
2004-07-06,2004-07-08,2,-0.007588762146824644,^FCHI
2018-11-22,2018-11-23,1,-0.007565573727535918,^FCHI
2014-11-20,2014-11-21,1,-0.007552762088743773,^FCHI
2009-11-24,2009-11-25,1,-0.0075436381468892266,^FCHI
2004-05-28,2004-05-31,3,-0.007486271380930782,^FCHI
2010-07-29,2010-08-02,4,-0.007453692861779103,^FCHI
2001-10-05,2001-10-08,3,-0.007453020296319988,^FCHI
2014-08-15,2014-08-18,3,-0.007443132244850884,^FCHI
2014-04-23,2014-04-24,1,-0.007443110937347106,^FCHI
2012-02-27,2012-02-28,1,-0.007432936258825885,^FCHI
2007-09-20,2007-09-21,1,-0.007393537489120713,^FCHI
2001-01-23,2001-01-24,1,-0.0073684545861135925,^FCHI
2014-09-15,2014-09-17,2,-0.007349969139457238,^FCHI
2010-05-11,2010-05-12,1,-0.007335126245203471,^FCHI
2019-01-21,2019-01-24,3,-0.007303184313546114,^FCHI
2012-02-21,2012-02-24,3,-0.007280875362125653,^FCHI
2012-10-12,2012-10-15,3,-0.007270377804633332,^FCHI
2019-04-08,2019-04-10,2,-0.007270079389052761,^FCHI
2016-12-14,2016-12-15,1,-0.007261090050130004,^FCHI
2017-04-03,2017-04-04,1,-0.00719627524879166,^FCHI
2017-09-04,2017-09-06,2,-0.007190423432432492,^FCHI
2010-10-19,2010-10-20,1,-0.007178581120839534,^FCHI
2003-07-29,2003-07-30,1,-0.007172897009291032,^FCHI
2008-04-29,2008-04-30,1,-0.007162785888219885,^FCHI
2019-07-24,2019-07-26,2,-0.007155062590466083,^FCHI
2013-07-16,2013-07-17,1,-0.007153942872046395,^FCHI
2004-03-03,2004-03-04,1,-0.007143814327083389,^FCHI
2018-10-02,2018-10-03,1,-0.007119690872823843,^FCHI
2008-02-22,2008-02-25,3,-0.007109532362050458,^FCHI
2007-06-12,2007-06-13,1,-0.007108943533106524,^FCHI
2015-05-15,2015-05-18,3,-0.0071068311681733954,^FCHI
2007-01-22,2007-01-24,2,-0.00710249734213126,^FCHI
2014-07-21,2014-07-22,1,-0.0071014329679264365,^FCHI
2011-06-06,2011-06-07,1,-0.007061145619516489,^FCHI
2013-05-09,2013-05-10,1,-0.007050881137974767,^FCHI
2012-06-18,2012-06-19,1,-0.006989187294581449,^FCHI
2015-04-14,2015-04-15,1,-0.006910625441031828,^FCHI
2017-03-20,2017-03-23,3,-0.006891248081813527,^FCHI
2017-06-20,2017-06-22,2,-0.006887582271469677,^FCHI
2013-01-07,2013-01-08,1,-0.006850902567877526,^FCHI
2005-04-04,2005-04-05,1,-0.006850399104052987,^FCHI
2014-01-29,2014-01-30,1,-0.006810246555615526,^FCHI
2017-07-06,2017-07-10,4,-0.006781294555641215,^FCHI
2010-05-28,2010-06-03,6,-0.0067737273892485225,^FCHI
2014-05-29,2014-06-05,7,-0.0067608027345846585,^FCHI
2014-08-28,2014-08-29,1,-0.006692500824791845,^FCHI
2014-05-09,2014-05-12,3,-0.0066916633885778995,^FCHI
2007-02-08,2007-02-09,1,-0.006690067552280294,^FCHI
2010-03-30,2010-04-01,2,-0.006683512087086117,^FCHI
2005-04-08,2005-04-13,5,-0.006682376441210407,^FCHI
2016-05-23,2016-05-24,1,-0.00665876026848638,^FCHI
2012-02-06,2012-02-07,1,-0.006651426234583258,^FCHI
2007-01-31,2007-02-01,1,-0.00664724039269642,^FCHI
2005-06-20,2005-06-21,1,-0.006560369758885656,^FCHI
2016-08-25,2016-08-26,1,-0.006549332130121909,^FCHI
2001-01-18,2001-01-22,4,-0.006545872853037693,^FCHI
2004-06-09,2004-06-10,1,-0.006533665005927816,^FCHI
2015-03-23,2015-03-24,1,-0.006522917055694561,^FCHI
2015-10-01,2015-10-02,1,-0.006494914706812182,^FCHI
2005-06-08,2005-06-10,2,-0.006479981973387335,^FCHI
2015-10-20,2015-10-21,1,-0.006474325067909268,^FCHI
2007-05-10,2007-05-11,1,-0.006464605057019041,^FCHI
2004-08-02,2004-08-03,1,-0.006432508048888085,^FCHI
2018-01-10,2018-01-12,2,-0.0064290995277899625,^FCHI
2015-03-17,2015-03-18,1,-0.006408913892653727,^FCHI
2003-07-04,2003-07-07,3,-0.006408731341208069,^FCHI
2008-05-27,2008-05-28,1,-0.006375094726796227,^FCHI
2007-07-05,2007-07-06,1,-0.0063619281257078514,^FCHI
2011-06-20,2011-06-21,1,-0.006337429844249399,^FCHI
2003-10-16,2003-10-20,4,-0.006332114117231042,^FCHI
2006-06-16,2006-06-19,3,-0.0063238841680330025,^FCHI
2019-10-31,2019-11-01,1,-0.006284665727518935,^FCHI
2013-11-01,2013-11-04,3,-0.006248305289166089,^FCHI
2013-03-01,2013-03-04,3,-0.006240716244212819,^FCHI
2012-09-20,2012-09-21,1,-0.006239500322467738,^FCHI
2019-06-12,2019-06-13,1,-0.00623828334651788,^FCHI
2015-11-18,2015-11-19,1,-0.006234275118736132,^FCHI
2013-06-28,2013-07-01,3,-0.006226421562465821,^FCHI
2005-02-16,2005-02-18,2,-0.006223453874094708,^FCHI
2009-12-30,2009-12-31,1,-0.006220297412971668,^FCHI
2015-04-23,2015-04-24,1,-0.006213602192184197,^FCHI
2010-04-30,2010-05-03,3,-0.006190775195528882,^FCHI
2007-03-28,2007-03-29,1,-0.006189813865024773,^FCHI
2013-11-07,2013-11-11,4,-0.006187875450472132,^FCHI
2007-05-08,2007-05-09,1,-0.006169777597671624,^FCHI
2015-08-14,2015-08-17,3,-0.006129338318531126,^FCHI
2003-05-23,2003-05-27,4,-0.006126689771527493,^FCHI
2019-04-24,2019-04-26,2,-0.006101085564675509,^FCHI
2004-03-24,2004-03-25,1,-0.006099265652578751,^FCHI
2004-09-20,2004-09-21,1,-0.0060831305139761776,^FCHI
2017-01-23,2017-01-24,1,-0.0060687153087506,^FCHI
2006-09-19,2006-09-20,1,-0.006053515574445471,^FCHI
2009-09-18,2009-09-22,4,-0.006037375358229786,^FCHI
2018-02-13,2018-02-14,1,-0.006032173631491044,^FCHI
2002-10-16,2002-10-17,1,-0.005975186105798199,^FCHI
2002-10-25,2002-10-28,3,-0.005970139717498151,^FCHI
2016-07-28,2016-07-29,1,-0.005967516105644012,^FCHI
2001-04-17,2001-04-18,1,-0.005940853660710637,^FCHI
2019-12-09,2019-12-10,1,-0.005937754293545762,^FCHI
2010-11-03,2010-11-04,1,-0.00592776094453849,^FCHI
2006-04-24,2006-04-25,1,-0.005925557270302947,^FCHI
2015-01-30,2015-02-02,3,-0.005903279748330347,^FCHI
2002-10-14,2002-10-15,1,-0.005891996203101252,^FCHI
2016-01-25,2016-01-26,1,-0.005882143751860219,^FCHI
2010-08-30,2010-08-31,1,-0.005858868079933665,^FCHI
2010-12-15,2010-12-16,1,-0.0058451199873556445,^FCHI
2002-03-05,2002-03-06,1,-0.00582654399525187,^FCHI
2005-02-03,2005-02-04,1,-0.005798009039741531,^FCHI
2006-10-02,2006-10-04,2,-0.005763680709410473,^FCHI
2003-10-10,2003-10-13,3,-0.005707558218703653,^FCHI
2013-11-26,2013-11-27,1,-0.0057042647175155016,^FCHI
2018-04-25,2018-04-26,1,-0.005700839169442882,^FCHI
2008-05-05,2008-05-07,2,-0.005685955539380319,^FCHI
2005-10-25,2005-10-26,1,-0.005681154411820231,^FCHI
2017-11-27,2017-11-28,1,-0.00566597166704441,^FCHI
2007-01-10,2007-01-11,1,-0.005648831548898588,^FCHI
2013-10-25,2013-10-29,4,-0.005636313328093529,^FCHI
2007-04-17,2007-04-20,3,-0.0056212680155676145,^FCHI
2018-04-11,2018-04-12,1,-0.0056120602955569135,^FCHI
2012-06-13,2012-06-14,1,-0.005567541296284181,^FCHI
2007-10-30,2007-10-31,1,-0.005558262185788203,^FCHI
2009-08-04,2009-08-06,2,-0.005543143820037232,^FCHI
2005-10-21,2005-10-24,3,-0.005528461248493592,^FCHI
2009-04-23,2009-04-24,1,-0.005524084929144025,^FCHI
2006-02-15,2006-02-16,1,-0.005522801745192684,^FCHI
2007-06-18,2007-06-20,2,-0.005521444981716175,^FCHI
2005-11-28,2005-11-29,1,-0.005501249435046186,^FCHI
2005-01-28,2005-01-31,3,-0.0054387340050314915,^FCHI
2010-12-17,2010-12-20,3,-0.005432662995356382,^FCHI
2009-10-20,2009-10-21,1,-0.005401117543485372,^FCHI
2004-01-23,2004-01-27,4,-0.005382666833157026,^FCHI
2019-12-17,2019-12-19,2,-0.005371759918762961,^FCHI
2005-11-08,2005-11-11,3,-0.005362331128148427,^FCHI
2007-10-24,2007-10-25,1,-0.005353594699030884,^FCHI
2001-11-06,2001-11-07,1,-0.005300660210443926,^FCHI
2003-12-02,2003-12-03,1,-0.00529972457830778,^FCHI
2002-01-25,2002-01-28,3,-0.005298421677927174,^FCHI
2007-05-16,2007-05-17,1,-0.005292470068188383,^FCHI
2018-11-05,2018-11-07,2,-0.005280902005973211,^FCHI
2008-06-16,2008-06-17,1,-0.005272851012867946,^FCHI
2001-08-22,2001-08-24,2,-0.005272106893545104,^FCHI
2010-10-12,2010-10-13,1,-0.005236227079702808,^FCHI
2016-11-18,2016-11-21,3,-0.0051994008829789,^FCHI
2016-05-16,2016-05-18,2,-0.005199201182034998,^FCHI
2004-11-24,2004-11-25,1,-0.0051559914299219274,^FCHI
2014-02-25,2014-02-28,3,-0.0051510906207478425,^FCHI
2013-08-15,2013-08-16,1,-0.005130519982199421,^FCHI
2004-07-09,2004-07-13,4,-0.005119294475330715,^FCHI
2017-03-14,2017-03-15,1,-0.005094292060572769,^FCHI
2017-01-12,2017-01-13,1,-0.005086327629690211,^FCHI
2001-10-03,2001-10-04,1,-0.005071730660216189,^FCHI
2004-05-25,2004-05-26,1,-0.005065749049056339,^FCHI
2019-08-20,2019-08-21,1,-0.005036807191199784,^FCHI
2008-03-28,2008-03-31,3,-0.005027739755796983,^FCHI
2003-12-10,2003-12-11,1,-0.005022033249725073,^FCHI
2018-05-03,2018-05-04,1,-0.005009407671690009,^FCHI
2018-04-03,2018-04-05,2,-0.004949418767418071,^FCHI
2019-09-03,2019-09-04,1,-0.004934114585264153,^FCHI
2008-04-03,2008-04-04,1,-0.004930592891882588,^FCHI
2011-04-07,2011-04-08,1,-0.004930085405884163,^FCHI
2017-07-11,2017-07-12,1,-0.004871034234683318,^FCHI
2009-04-15,2009-04-16,1,-0.004849712471987002,^FCHI
2007-05-29,2007-05-31,2,-0.0048412192474583966,^FCHI
2018-02-19,2018-02-20,1,-0.004832388064013558,^FCHI
2010-07-05,2010-07-06,1,-0.004774297796971609,^FCHI
2014-01-06,2014-01-07,1,-0.00475687115803392,^FCHI
2005-11-24,2005-11-25,1,-0.004754920454322872,^FCHI
2002-07-30,2002-07-31,1,-0.004728014558938955,^FCHI
2005-11-30,2005-12-01,1,-0.004667814689157303,^FCHI
2016-10-17,2016-10-18,1,-0.004649184760575159,^FCHI
2007-07-02,2007-07-03,1,-0.0046424774657191645,^FCHI
2003-10-14,2003-10-15,1,-0.004616038146928152,^FCHI
2010-04-12,2010-04-14,2,-0.00457969357563881,^FCHI
2007-12-11,2007-12-12,1,-0.004569651360233798,^FCHI
2005-06-14,2005-06-16,2,-0.0045573022687523,^FCHI
2017-01-09,2017-01-10,1,-0.00455646064039806,^FCHI
2005-09-29,2005-09-30,1,-0.004536067962640383,^FCHI
2005-09-08,2005-09-09,1,-0.004534319821959722,^FCHI
2004-09-27,2004-09-28,1,-0.004533879082983032,^FCHI
2001-05-09,2001-05-10,1,-0.004524715099335158,^FCHI
2014-03-31,2014-04-01,1,-0.004499548132756461,^FCHI
2018-06-05,2018-06-08,3,-0.004495608289894891,^FCHI
2016-06-16,2016-06-17,1,-0.004471531141994629,^FCHI
2012-01-11,2012-01-16,5,-0.004462030272909603,^FCHI
2014-12-24,2014-12-29,5,-0.004450834352421106,^FCHI
2005-09-27,2005-09-28,1,-0.0044251161370151525,^FCHI
2005-05-24,2005-05-26,2,-0.0044124409193694245,^FCHI
2005-03-21,2005-03-22,1,-0.004406154111393504,^FCHI
2012-10-25,2012-10-26,1,-0.00438511776505842,^FCHI
2012-08-08,2012-08-09,1,-0.004368494380468295,^FCHI
2002-08-07,2002-08-08,1,-0.004366300440676025,^FCHI
2005-09-02,2005-09-05,3,-0.0043586660870039455,^FCHI
2016-08-31,2016-09-01,1,-0.004341834924459334,^FCHI
2005-12-14,2005-12-16,2,-0.004333778667075827,^FCHI
2013-08-06,2013-08-07,1,-0.004314841911929639,^FCHI
2013-07-23,2013-07-24,1,-0.004289943286370999,^FCHI
2011-02-09,2011-02-10,1,-0.004285295408342644,^FCHI
2016-11-23,2016-11-24,1,-0.004225932752913973,^FCHI
2004-03-05,2004-03-08,3,-0.004208819612363293,^FCHI
2003-10-31,2003-11-03,3,-0.004197840760990363,^FCHI
2005-03-30,2005-03-31,1,-0.004192233565222103,^FCHI
2016-10-25,2016-10-28,3,-0.004186506144323867,^FCHI
2015-06-02,2015-06-03,1,-0.004164254267726424,^FCHI
2004-10-29,2004-11-01,3,-0.00404659512017775,^FCHI
2006-02-20,2006-02-21,1,-0.00402817279520953,^FCHI
2017-07-04,2017-07-05,1,-0.004023326613635624,^FCHI
2009-05-05,2009-05-06,1,-0.004021696342054263,^FCHI
2007-05-14,2007-05-15,1,-0.004017304013220432,^FCHI
2007-10-10,2007-10-11,1,-0.0040147264901196165,^FCHI
2006-01-30,2006-01-31,1,-0.004012740756038299,^FCHI
2016-08-29,2016-08-30,1,-0.0039826224077527264,^FCHI
2019-10-14,2019-10-15,1,-0.003969446124038118,^FCHI
2017-12-22,2017-12-27,5,-0.0039610639789197126,^FCHI
2016-02-19,2016-02-22,3,-0.003959168373457269,^FCHI
2005-07-04,2005-07-06,2,-0.003955849739995908,^FCHI
2001-06-01,2001-06-05,4,-0.003953824265089847,^FCHI
